[635d1b4e][server]: starting...
[635d1b4e][datafile]: loading. filename='maps/infc_alien.map'
[635d1b4e][datafile]: allocsize=4948
[635d1b4e][datafile]: readsize=4500
[635d1b4e][datafile]: swaplen=4520
[635d1b4e][datafile]: item_size=3860
[635d1b4e][datafile]: loading done. datafile='maps/infc_alien.map'
[635d1b4e][datafile]: loading. filename='maps/infc_alien.map'
[635d1b4e][datafile]: allocsize=4948
[635d1b4e][datafile]: readsize=4500
[635d1b4e][datafile]: swaplen=4520
[635d1b4e][datafile]: item_size=3860
[635d1b4e][datafile]: loading done. datafile='maps/infc_alien.map'
[635d1b4e][datafile]: loading data index=21 size=749 uncompressed=52500
[635d1b4e][datafile]: loading. filename='clientmaps/infc_alien_486bd034/tw06-highres.map'
[635d1b4e][datafile]: allocsize=22412
[635d1b4e][datafile]: readsize=21820
[635d1b4e][datafile]: swaplen=21840
[635d1b4e][datafile]: item_size=20824
[635d1b4e][datafile]: loading done. datafile='clientmaps/infc_alien_486bd034/tw06-highres.map'
[635d1b4e][server]: map crc is 486bd034, generated map crc is 924cb98d
[635d1b4e][server]: maps/infc_x_current.map loaded in memory
[635d1b4e][server]: server name is '『中国活动服』感染模式InfclassR'
[635d1b4e][datafile]: loading data index=30 size=1696 uncompressed=12312
[635d1b4e][datafile]: loading data index=31 size=822 uncompressed=6840
[635d1b4e][datafile]: loading data index=32 size=739 uncompressed=5016
[635d1b4e][server]: version 0.6 868ccbe551010094
[635d1b4e][engine/mastersrv]: refreshing master server addresses
[635d1b4e][register]: refreshing ip addresses
[635d1b4e][engine/mastersrv]: saving addresses
[635d1b4e][register]: fetching server counts
[635d1b4e][server]: player is ready. ClientID=4 addr=113.83.18.236:1190 secure=yes
[635d1b4e][server]: player is ready. ClientID=2 addr=36.250.88.154:16323 secure=yes
[635d1b4e][server]: player is ready. ClientID=3 addr=117.37.10.82:3479 secure=yes
[635d1efc][help]: engineer, soldier, scientist, medic, hero, ninja, mercenary, sniper, whiteHole
[635d1efc][help]: smoker, hunter, bat, boomer, ghost, spider, ghoul, voodoo, undead, witch.
[635d1efc][chat]: 10:-2:不坐车lxy: 要改a
[635d1efc][game]: team_join player='8:火锅Dio' m_Team=-1
[635d1efc][game]: Active Players: 22
[635d1efc][game]: Spectators: 3
[635d1efc][game]: score player='kaoya' amount='10'
[635d1efc][game]: kill killer='kaoya' victim='笨蛋' weapon=4
[635d1efe][game]: kill killer='JEXZXY' victim='JEXZXY' weapon=-2
[635d1eff][game]: score player='EDreemurr' amount='-10'
[635d1eff][game]: kill killer='EDreemurr' victim='EDreemurr' weapon=-1
[635d1eff][game]: infected victim='EDreemurr' duration='23'
[635d1eff][game]: choose_class player='EDreemurr' class='16'
[635d1eff][game]: kill killer='笨蛋' victim='笨蛋' weapon=-2
[635d1eff][game]: infected victim='烧烤DIO' duration='23'
[635d1eff][game]: choose_class player='烧烤DIO' class='22'
[635d1eff][game]: score player='笨蛋' amount='30'
[635d1eff][game]: kill killer='笨蛋' victim='烧烤DIO' weapon=0
[635d1f00][chat]: 18:-2:烧烤DIO: ！
[635d1f01][game]: score player='Loser rice' amount='10'
[635d1f01][game]: kill killer='Loser rice' victim='EDreemurr' weapon=4
[635d1f01][chat]: 8:-2:火锅Dio: ！
[635d1f03][chat]: 23:-2:笨蛋: qwq
[635d1f04][chat]: 10:-2:不坐车lxy: 我开实体看见的
[635d1f04][game]: score player='未羌' amount='10'
[635d1f04][game]: score player='未羌' amount='20'
[635d1f04][game]: kill killer='未羌' victim='烧烤DIO' weapon=5
[635d1f07][game]: score player='Loser rice' amount='10'
[635d1f07][game]: kill killer='Loser rice' victim='烧烤DIO' weapon=4
[635d1f07][game]: score player='yan_feng' amount='10'
[635d1f07][game]: kill killer='yan_feng' victim='EDreemurr' weapon=5
[635d1f08][game]: score player='`' amount='10'
[635d1f08][game]: kill killer='`' victim='笨蛋' weapon=2
[635d1f08][chat]: 13:-2:文哥牛逼: 哪个
[635d1f0b][game]: score player='(1)' amount='10'
[635d1f0b][game]: kill killer='(1)' victim='笨蛋' weapon=0
[635d1f0b][game]: score player='To the moon' amount='10'
[635d1f0b][game]: score player='未羌' amount='10'
[635d1f0b][game]: kill killer='To the moon' victim='烧烤DIO' weapon=4
[635d1f0b][game]: infected victim='Loser rice' duration='35'
[635d1f0b][game]: choose_class player='Loser rice' class='16'
[635d1f0b][game]: score player='EDreemurr' amount='30'
[635d1f0b][game]: kill killer='EDreemurr' victim='Loser rice' weapon=0
[635d1f0b][help]: 使用 /help <page> 查看帮助。
[635d1f0b][help]: 可用的帮助页面︰game, helpUsTranslate, msg, taxi, endlessHook
[635d1f0b][help]: engineer, soldier, scientist, medic, hero, ninja, mercenary, sniper, whiteHole
[635d1f0b][help]: smoker, hunter, bat, boomer, ghost, spider, ghoul, voodoo, undead, witch.
[635d1f0b][game]: score player='暴民一只' amount='10'
[635d1f0b][game]: kill killer='暴民一只' victim='Loser rice' weapon=0
[635d1f0b][game]: score player='暴民一只' amount='10'
[635d1f0b][game]: kill killer='暴民一只' victim='EDreemurr' weapon=0
[635d1f0c][game]: score player='(1)' amount='10'
[635d1f0c][game]: kill killer='(1)' victim='笨蛋' weapon=0
[635d1f0d][game]: score player='(1)' amount='10'
[635d1f0d][game]: kill killer='(1)' victim='烧烤DIO' weapon=0
[635d1f0e][chat]: 13:-2:文哥牛逼: 刺吧
[635d1f0e][game]: score player='(1)' amount='10'
[635d1f0e][game]: kill killer='(1)' victim='笨蛋' weapon=0
[635d1f0f][chat]: 8:-2:火锅Dio: bug发掘者了属于是
[635d1f10][game]: kill killer='Loser rice' victim='Loser rice' weapon=-1
[635d1f11][Console]: No such command: emote.
[635d1f12][chat]: 10:-2:不坐车lxy: qwq
[635d1f13][game]: score player='(1)' amount='10'
[635d1f13][game]: kill killer='(1)' victim='EDreemurr' weapon=0
[635d1f14][chat]: 6:-2:笨比: 哇
[635d1f14][chat]: 10:-2:不坐车lxy: 不是刺
[635d1f15][game]: score player='(1)' amount='10'
[635d1f15][game]: kill killer='(1)' victim='笨蛋' weapon=0
[635d1f16][game]: score player='文哥牛逼' amount='10'
[635d1f16][game]: kill killer='文哥牛逼' victim='烧烤DIO' weapon=0
[635d1f17][server]: ClientID=8 authed (admin)
[635d1f18][game]: kill killer='笨蛋' victim='笨蛋' weapon=-2
[635d1f18][game]: infected victim='未羌' duration='48'
[635d1f18][game]: choose_class player='未羌' class='16'
[635d1f18][game]: score player='笨蛋' amount='30'
[635d1f18][game]: kill killer='笨蛋' victim='未羌' weapon=0
[635d1f19][game]: infected victim='KBKG`' duration='49'
[635d1f19][game]: choose_class player='KBKG`' class='14'
[635d1f19][game]: score player='Loser rice' amount='30'
[635d1f19][game]: kill killer='Loser rice' victim='KBKG`' weapon=0
[635d1f19][game]: score player='To the moon' amount='10'
[635d1f19][game]: kill killer='To the moon' victim='烧烤DIO' weapon=4
[635d1f1a][chat]: 10:-2:不坐车lxy: 出图了
[635d1f1a][game]: score player='kaoya' amount='10'
[635d1f1a][game]: score player='yan_feng' amount='10'
[635d1f1a][game]: kill killer='kaoya' victim='EDreemurr' weapon=2
[635d1f1c][server]: client dropped. cid=1 addr=117.159.92.17:29163 reason='Timeout'
[635d1f1c][game]: kill killer='未羌' victim='未羌' weapon=-3
[635d1f1c][server]: leave player='1:未羌'
[635d1f1c][game]: Active Players: 21
[635d1f1c][game]: Spectators: 3
[635d1f1c][infclass]: session created for the client 1
[635d1f1c][infclass]: accusation created for the client 1
[635d1f1d][game]: infected victim='To the moon' duration='53'
[635d1f1d][game]: choose_class player='To the moon' class='24'
[635d1f1d][game]: score player='烧烤DIO' amount='30'
[635d1f1d][game]: kill killer='烧烤DIO' victim='To the moon' weapon=0
[635d1f1d][Console]: No such command: emote.
[635d1f1e][chat]: 13:-2:文哥牛逼: 啊
[635d1f1e][game]: score player='kaoya' amount='10'
[635d1f1e][game]: score player='yan_feng' amount='10'
[635d1f1e][game]: kill killer='kaoya' victim='EDreemurr' weapon=4
[635d1f1f][game]: score player='yan_feng' amount='10'
[635d1f1f][game]: kill killer='yan_feng' victim='烧烤DIO' weapon=5
[635d1f21][chat]: 8:-2:火锅Dio: 换个图
[635d1f21][game]: kill killer='笨蛋' victim='笨蛋' weapon=-2
[635d1f21][game]: infected victim='(1)' duration='57'
[635d1f21][game]: choose_class player='(1)' class='16'
[635d1f21][game]: score player='笨蛋' amount='30'
[635d1f21][game]: kill killer='笨蛋' victim='(1)' weapon=0
[635d1f21][game]: score player='暴民一只' amount='10'
[635d1f21][game]: kill killer='暴民一只' victim='(1)' weapon=0
[635d1f22][server]: ClientID=8 rcon='force_vote option "backwaters_old" ""'
[635d1f23][chat]: 17:-2:不知道: ？
[635d1f24][chat]: 9:-2:kaoya: ？
[635d1f24][chat]: 13:-2:文哥牛逼: ？
[635d1f24][chat]: 7:-2:Loser rice: ((((
[635d1f25][server]: ClientID=8 rcon='remove_vote "desert_5m"'
[635d1f25][server]: removed option 'desert_5m' 'change_map infc_desert_5m'
[635d1f25][game]: rotating map to infc_backwaters_old
[635d1f25][game]: choose_class player='EDreemurr' class='0'
[635d1f25][game]: choose_class player='无敌暴龙兽' class='0'
[635d1f25][game]: choose_class player='(1)' class='0'
[635d1f25][game]: choose_class player='`' class='0'
[635d1f25][game]: choose_class player='笨比' class='0'
[635d1f25][game]: choose_class player='Loser rice' class='0'
[635d1f25][game]: choose_class player='火锅Dio' class='0'
[635d1f25][game]: choose_class player='kaoya' class='0'
[635d1f25][game]: choose_class player='不坐车lxy' class='0'
[635d1f25][game]: choose_class player='Player' class='0'
[635d1f25][game]: choose_class player='Aaron' class='0'
[635d1f25][game]: choose_class player='文哥牛逼' class='0'
[635d1f25][game]: choose_class player='Vinson' class='0'
[635d1f25][game]: choose_class player='旧忆' class='0'
[635d1f25][game]: choose_class player='理性冷静' class='0'
[635d1f25][game]: choose_class player='不知道' class='0'
[635d1f25][game]: choose_class player='烧烤DIO' class='0'
[635d1f25][game]: choose_class player='暴民一只' class='0'
[635d1f25][game]: choose_class player='JEXZXY' class='0'
[635d1f25][game]: choose_class player='KBKG`' class='0'
[635d1f25][game]: choose_class player='yan_feng' class='0'
[635d1f25][game]: choose_class player='笨蛋' class='0'
[635d1f25][game]: choose_class player='To the moon' class='0'
[635d1f25][game]: choose_class player='lwb15830' class='0'
[635d1f25][game]: start round type='InfClassR' teamplay='0' id='1025202362'
[635d1f25][datafile]: loading. filename='maps/infc_backwaters_old.map'
[635d1f25][datafile]: allocsize=4904
[635d1f25][datafile]: readsize=4440
[635d1f25][datafile]: swaplen=4460
[635d1f25][datafile]: item_size=3804
[635d1f25][datafile]: loading done. datafile='maps/infc_backwaters_old.map'
[635d1f25][datafile]: loading. filename='maps/infc_backwaters_old.map'
[635d1f25][datafile]: allocsize=4904
[635d1f25][datafile]: readsize=4440
[635d1f25][datafile]: swaplen=4460
[635d1f25][datafile]: item_size=3804
[635d1f25][datafile]: loading done. datafile='maps/infc_backwaters_old.map'
[635d1f25][datafile]: loading data index=14 size=1003 uncompressed=70080
[635d1f25][datafile]: loading. filename='clientmaps/infc_backwaters_old_0dea6fc6/tw06-highres.map'
[635d1f25][datafile]: allocsize=22248
[635d1f25][datafile]: readsize=21640
[635d1f25][datafile]: swaplen=21660
[635d1f25][datafile]: item_size=20648
[635d1f25][datafile]: loading done. datafile='clientmaps/infc_backwaters_old_0dea6fc6/tw06-highres.map'
[635d1f25][server]: map crc is 0dea6fc6, generated map crc is c72facf6
[635d1f25][server]: maps/infc_x_current.map loaded in memory
[635d1f25][datafile]: loading data index=26 size=259 uncompressed=2432
[635d1f25][datafile]: loading data index=27 size=275 uncompressed=2432
[635d1f25][datafile]: loading data index=28 size=889 uncompressed=9120
[635d1f25][server]: player is ready. ClientID=d addr=223.74.148.198:3715 secure=yes
[635d1f25][server]: player is ready. ClientID=4 addr=113.83.18.236:1190 secure=yes
[635d1f25][server]: player is ready. ClientID=c addr=218.83.42.191:14390 secure=yes
[635d1f25][server]: player is ready. ClientID=b addr=223.88.15.143:40135 secure=yes
[635d1f25][server]: player is ready. ClientID=16 addr=113.103.63.166:38045 secure=yes
[635d1f25][server]: player is ready. ClientID=10 addr=122.246.230.203:5677 secure=yes
[635d1f25][server]: player is ready. ClientID=13 addr=183.17.66.195:58533 secure=yes
[635d1f25][server]: player is ready. ClientID=14 addr=115.57.142.112:3677 secure=yes
[635d1f25][server]: player is ready. ClientID=3 addr=117.37.10.82:3479 secure=yes
[635d1f25][server]: player is ready. ClientID=8 addr=112.51.130.14:5186 secure=yes
[635d1f25][server]: player is ready. ClientID=5 addr=111.1.99.193:10501 secure=yes
[635d1f25][server]: player is ready. ClientID=9 addr=123.112.71.224:7449 secure=yes
[635d1f25][server]: player is ready. ClientID=1a addr=106.114.77.217:31813 secure=yes
[635d1f25][server]: player is ready. ClientID=7 addr=223.78.197.240:4994 secure=yes
[635d1f25][server]: player is ready. ClientID=a addr=39.144.141.157:36461 secure=yes
[635d1f25][server]: player is ready. ClientID=15 addr=223.88.8.62:20853 secure=yes
[635d1f25][server]: player is ready. ClientID=6 addr=125.36.101.74:36783 secure=yes
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][game]: Active Players: 0
[635d1f26][game]: Spectators: 0
[635d1f26][server]: player has entered the game. ClientID=16 addr=113.103.63.166:38045
[635d1f26][game]: team_join player='22:yan_feng' team=0
[635d1f26][game]: Active Players: 1
[635d1f26][game]: Spectators: 0
[635d1f26][server]: player has entered the game. ClientID=4 addr=113.83.18.236:1190
[635d1f26][game]: team_join player='4:(1)' team=0
[635d1f26][game]: Active Players: 2
[635d1f26][game]: Spectators: 0
[635d1f26][server]: player has entered the game. ClientID=c addr=218.83.42.191:14390
[635d1f26][game]: team_join player='12:Aaron' team=0
[635d1f26][game]: Active Players: 3
[635d1f26][game]: Spectators: 0
[635d1f26][datafile]: loading data index=24 size=345 uncompressed=70080
[635d1f26][server]: player has entered the game. ClientID=10 addr=122.246.230.203:5677
[635d1f26][game]: team_join player='16:理性冷静' team=0
[635d1f26][game]: Active Players: 4
[635d1f26][game]: Spectators: 0
[635d1f26][server]: player has entered the game. ClientID=b addr=223.88.15.143:40135
[635d1f26][game]: team_join player='11:Player' team=0
[635d1f26][game]: Active Players: 5
[635d1f26][game]: Spectators: 0
[635d1f26][server]: player has entered the game. ClientID=14 addr=115.57.142.112:3677
[635d1f26][game]: team_join player='20:JEXZXY' team=0
[635d1f26][game]: Active Players: 6
[635d1f26][game]: Spectators: 0
[635d1f26][server]: player has entered the game. ClientID=3 addr=117.37.10.82:3479
[635d1f26][game]: team_join player='3:无敌暴龙兽' team=0
[635d1f26][game]: Active Players: 7
[635d1f26][game]: Spectators: 0
[635d1f26][server]: player has entered the game. ClientID=8 addr=112.51.130.14:5186
[635d1f26][game]: team_join player='8:火锅Dio' team=-1
[635d1f26][game]: Active Players: 7
[635d1f26][game]: Spectators: 1
[635d1f26][server]: player has entered the game. ClientID=5 addr=111.1.99.193:10501
[635d1f26][game]: team_join player='5:`' team=0
[635d1f26][game]: Active Players: 8
[635d1f26][game]: Spectators: 1
[635d1f26][server]: player has entered the game. ClientID=1a addr=106.114.77.217:31813
[635d1f26][game]: team_join player='26:lwb15830' team=0
[635d1f26][game]: Active Players: 9
[635d1f26][game]: Spectators: 1
[635d1f26][server]: player has entered the game. ClientID=9 addr=123.112.71.224:7449
[635d1f26][game]: team_join player='9:kaoya' team=0
[635d1f26][game]: Active Players: 10
[635d1f26][game]: Spectators: 1
[635d1f26][server]: player has entered the game. ClientID=7 addr=223.78.197.240:4994
[635d1f26][game]: team_join player='7:Loser rice' team=0
[635d1f26][game]: Active Players: 11
[635d1f26][game]: Spectators: 1
[635d1f26][server]: player has entered the game. ClientID=15 addr=223.88.8.62:20853
[635d1f26][game]: team_join player='21:KBKG`' team=0
[635d1f26][game]: Active Players: 12
[635d1f26][game]: Spectators: 1
[635d1f26][server]: player has entered the game. ClientID=13 addr=183.17.66.195:58533
[635d1f26][game]: team_join player='19:暴民一只' team=0
[635d1f26][game]: Active Players: 13
[635d1f26][game]: Spectators: 1
[635d1f26][server]: player has entered the game. ClientID=a addr=39.144.141.157:36461
[635d1f27][game]: team_join player='10:不坐车lxy' team=0
[635d1f27][game]: Active Players: 14
[635d1f27][game]: Spectators: 1
[635d1f27][server]: player has entered the game. ClientID=d addr=223.74.148.198:3715
[635d1f27][game]: team_join player='13:文哥牛逼' team=0
[635d1f27][game]: Active Players: 15
[635d1f27][game]: Spectators: 1
[635d1f27][server]: player has entered the game. ClientID=6 addr=125.36.101.74:36783
[635d1f27][game]: team_join player='6:笨比' team=-1
[635d1f27][game]: Active Players: 15
[635d1f27][game]: Spectators: 2
[635d1f27][server]: player is ready. ClientID=18 addr=36.250.88.154:16235 secure=yes
[635d1f28][inforequests]: Too many info requests from 122.246.230.203:5948: 11 > 10 (Now = 152, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 122.246.230.203:5948: 12 > 10 (Now = 152, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 117.37.10.82:3732: 13 > 10 (Now = 153, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 117.37.10.82:3732: 14 > 10 (Now = 153, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 112.51.130.14:17205: 15 > 10 (Now = 153, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 112.51.130.14:17205: 16 > 10 (Now = 153, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 223.88.15.143:39949: 17 > 10 (Now = 153, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 223.88.15.143:39949: 18 > 10 (Now = 153, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 123.112.71.224:7621: 19 > 10 (Now = 153, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 123.112.71.224:7621: 20 > 10 (Now = 153, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 223.78.197.240:5075: 21 > 10 (Now = 153, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 223.78.197.240:5075: 22 > 10 (Now = 153, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 106.114.77.217:34665: 23 > 10 (Now = 153, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 106.114.77.217:34665: 24 > 10 (Now = 153, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 115.57.142.112:5000: 25 > 10 (Now = 154, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 115.57.142.112:5000: 26 > 10 (Now = 154, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 218.83.42.191:18955: 27 > 10 (Now = 155, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 218.83.42.191:18955: 28 > 10 (Now = 155, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 39.144.141.157:45264: 29 > 10 (Now = 156, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 39.144.141.157:45264: 30 > 10 (Now = 156, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 223.88.8.62:21126: 31 > 10 (Now = 156, mSIFR = 131)
[635d1f28][inforequests]: Too many info requests from 223.88.8.62:21126: 32 > 10 (Now = 156, mSIFR = 131)
[635d1f28][game]: choose_class player='Player' class='10'
[635d1f28][game]: Active Players: 15
[635d1f28][game]: Spectators: 2
[635d1f29][game]: choose_class player='Loser rice' class='2'
[635d1f29][server]: player is ready. ClientID=f addr=124.238.69.191:61438 secure=yes
[635d1f29][game]: choose_class player='yan_feng' class='7'
[635d1f29][game]: choose_class player='(1)' class='6'
[635d1f29][inforequests]: Too many info requests from 125.36.101.74:36124: 1 > 10 (Now = 202, mSIFR = 202)
[635d1f29][inforequests]: Too many info requests from 125.36.101.74:36124: 2 > 10 (Now = 202, mSIFR = 202)
[635d1f29][server]: player has entered the game. ClientID=18 addr=36.250.88.154:16235
[635d1f29][game]: team_join player='24:To the moon' team=0
[635d1f29][game]: Active Players: 16
[635d1f29][game]: Spectators: 2
[635d1f29][game]: choose_class player='不坐车lxy' class='3'
[635d1f29][game]: choose_class player='理性冷静' class='10'
[635d1f29][chat]: 3:-2:无敌暴龙兽: ？
[635d1f29][server]: player is ready. ClientID=11 addr=123.15.188.249:9646 secure=yes
[635d1f29][game]: choose_class player='`' class='4'
[635d1f2a][game]: Active Players: 16
[635d1f2a][game]: Spectators: 2
[635d1f2a][inforequests]: Too many info requests from 117.37.10.82:3732: 3 > 10 (Now = 252, mSIFR = 202)
[635d1f2a][game]: Active Players: 16
[635d1f2a][game]: Spectators: 2
[635d1f2a][server]: player has entered the game. ClientID=f addr=124.238.69.191:61438
[635d1f2a][game]: team_join player='15:旧忆' team=-1
[635d1f2a][game]: Active Players: 16
[635d1f2a][game]: Spectators: 3
[635d1f2a][game]: choose_class player='无敌暴龙兽' class='9'
[635d1f2b][inforequests]: Too many info requests from 36.250.88.154:16239: 11 > 10 (Now = 302, mSIFR = 253)
[635d1f2b][inforequests]: Too many info requests from 36.250.88.154:16239: 12 > 10 (Now = 302, mSIFR = 253)
[635d1f2b][inforequests]: Too many info requests from 125.36.101.74:36124: 13 > 10 (Now = 303, mSIFR = 253)
[635d1f2b][server]: player has entered the game. ClientID=11 addr=123.15.188.249:9646
[635d1f2b][game]: team_join player='17:不知道' team=0
[635d1f2b][game]: Active Players: 17
[635d1f2b][game]: Spectators: 3
[635d1f2b][inforequests]: Too many info requests from 94.46.24.56:37739: 1 > 10 (Now = 317, mSIFR = 317)
[635d1f2b][game]: choose_class player='To the moon' class='8'
[635d1f2c][game]: choose_class player='kaoya' class='10'
[635d1f2c][inforequests]: Too many info requests from 117.37.10.82:3732: 2 > 10 (Now = 352, mSIFR = 317)
[635d1f2c][inforequests]: Too many info requests from 124.238.69.191:60778: 3 > 10 (Now = 353, mSIFR = 317)
[635d1f2c][inforequests]: Too many info requests from 124.238.69.191:60778: 4 > 10 (Now = 353, mSIFR = 317)
[635d1f2d][game]: score player='`' amount='10'
[635d1f2d][game]: choose_class player='不知道' class='9'
[635d1f2e][game]: team_join player='8:火锅Dio' m_Team=0
[635d1f2e][game]: Active Players: 18
[635d1f2e][game]: Spectators: 2
[635d1f2e][game]: choose_class player='JEXZXY' class='9'
[635d1f2f][game]: choose_class player='Aaron' class='7'
[635d1f2f][server]: player is ready. ClientID=e addr=120.245.22.133:19406 secure=yes
[635d1f2f][game]: choose_class player='火锅Dio' class='7'
[635d1f2f][chat]: 3:-2:无敌暴龙兽: 这图好
[635d1f30][game]: choose_class player='文哥牛逼' class='7'
[635d1f30][game]: Active Players: 18
[635d1f30][game]: Spectators: 2
[635d1f30][datafile]: loading data index=25 size=181 uncompressed=70080
[635d1f30][game]: choose_class player='暴民一只' class='8'
[635d1f30][game]: choose_class player='KBKG`' class='11'
[635d1f30][game]: choose_class player='lwb15830' class='9'
[635d1f30][game]: infected victim='笨比' duration='10'
[635d1f30][game]: choose_class player='笨比' class='17'
[635d1f30][game]: infected victim='旧忆' duration='10'
[635d1f30][game]: choose_class player='旧忆' class='19'
[635d1f30][game]: infected victim='JEXZXY' duration='10'
[635d1f30][game]: choose_class player='JEXZXY' class='14'
[635d1f30][game]: infected victim='文哥牛逼' duration='10'
[635d1f30][game]: choose_class player='文哥牛逼' class='14'
[635d1f30][game]: infected victim='Player' duration='10'
[635d1f30][game]: choose_class player='Player' class='15'
[635d1f30][server]: player has entered the game. ClientID=e addr=120.245.22.133:19406
[635d1f30][game]: team_join player='14:Vinson' team=0
[635d1f30][game]: Active Players: 19
[635d1f30][game]: Spectators: 2
[635d1f30][game]: infected victim='Vinson' duration='10'
[635d1f30][game]: choose_class player='Vinson' class='14'
[635d1f31][server]: player is ready. ClientID=19 addr=59.39.142.226:39734 secure=yes
[635d1f31][chat]: 6:-2:笨比: aw
[635d1f32][server]: player is ready. ClientID=17 addr=114.100.68.50:4739 secure=yes
[635d1f32][game]: infected victim='(connecting)' duration='12'
[635d1f32][game]: choose_class player='(connecting)' class='15'
[635d1f32][game]: Active Players: 19
[635d1f32][game]: Spectators: 2
[635d1f32][game]: score player='kaoya' amount='10'
[635d1f32][game]: kill killer='kaoya' victim='文哥牛逼' weapon=2
[635d1f33][game]: kill killer='Player' victim='Player' weapon=-2
[635d1f33][server]: player is ready. ClientID=12 addr=115.225.213.139:2926 secure=yes
[635d1f33][server]: player has entered the game. ClientID=19 addr=59.39.142.226:39734
[635d1f33][game]: team_join player='25:服务器AI' team=0
[635d1f33][game]: Active Players: 20
[635d1f33][game]: Spectators: 2
[635d1f33][game]: infected victim='(connecting)' duration='12'
[635d1f33][game]: choose_class player='(connecting)' class='15'
[635d1f33][game]: Active Players: 20
[635d1f33][game]: Spectators: 2
[635d1f34][game]: infected victim='(connecting)' duration='13'
[635d1f34][game]: choose_class player='(connecting)' class='21'
[635d1f34][game]: Active Players: 20
[635d1f34][game]: Spectators: 2
[635d1f34][server]: player has entered the game. ClientID=17 addr=114.100.68.50:4739
[635d1f34][game]: team_join player='23:笨蛋' team=0
[635d1f34][game]: Active Players: 21
[635d1f34][game]: Spectators: 2
[635d1f34][server]: player has entered the game. ClientID=12 addr=115.225.213.139:2926
[635d1f34][game]: team_join player='18:烧烤DIO' team=0
[635d1f34][game]: Active Players: 22
[635d1f34][game]: Spectators: 2
[635d1f36][game]: score player='`' amount='10'
[635d1f36][game]: kill killer='`' victim='JEXZXY' weapon=2
[635d1f37][server]: client dropped. cid=1 addr=120.84.9.237:15477 reason=''
[635d1f37][infclass]: session created for the client 1
[635d1f37][infclass]: accusation created for the client 1
[635d1f38][game]: score player='(1)' amount='10'
[635d1f38][game]: kill killer='(1)' victim='笨蛋' weapon=0
[635d1f39][game]: score player='kaoya' amount='10'
[635d1f39][game]: kill killer='kaoya' victim='文哥牛逼' weapon=4
[635d1f39][game]: score player='kaoya' amount='10'
[635d1f39][game]: kill killer='kaoya' victim='烧烤DIO' weapon=4
[635d1f39][game]: score player='kaoya' amount='10'
[635d1f39][game]: kill killer='kaoya' victim='Player' weapon=4
[635d1f3a][server]: player is ready. ClientID=2 addr=115.226.17.94:31866 secure=yes
[635d1f3a][chat]: 6:-2:笨比: awa
[635d1f3b][game]: infected victim='(connecting)' duration='20'
[635d1f3b][game]: choose_class player='(connecting)' class='16'
[635d1f3b][game]: Active Players: 22
[635d1f3b][game]: Spectators: 2
[635d1f3b][chat]: 23:-2:笨蛋: 下水道！
[635d1f3b][server]: player has entered the game. ClientID=2 addr=115.226.17.94:31866
[635d1f3b][game]: team_join player='2:EDreemurr' team=0
[635d1f3b][game]: Active Players: 23
[635d1f3b][game]: Spectators: 2
